method,Time_s,SecPerEpoch,PeakGPU_MB,NumParams,LR,Epochs,EpochsTrained,NMI,ARI,ASW,DAV,CAL,COR,DRE_umap_distance_correlation,DRE_umap_Q_local,DRE_umap_Q_global,DRE_umap_K_max,DRE_umap_overall_quality,DRE_tsne_distance_correlation,DRE_tsne_Q_local,DRE_tsne_Q_global,DRE_tsne_K_max,DRE_tsne_overall_quality,LSE_manifold_dimensionality,LSE_spectral_decay_rate,LSE_participation_ratio,LSE_anisotropy_score,LSE_trajectory_directionality,LSE_noise_resilience,LSE_core_quality,LSE_overall_quality,DREX_trustworthiness,DREX_continuity,DREX_distance_spearman,DREX_distance_pearson,DREX_local_scale_quality,DREX_neighborhood_symmetry,DREX_overall_quality,LSEX_two_hop_connectivity,LSEX_radial_concentration,LSEX_local_curvature,LSEX_entropy_stability,LSEX_overall_quality,latent_mean_norm,latent_std_mean,latent_std_min,latent_std_max,latent_var_mean,latent_var_min,latent_var_max,latent_near_zero_dims,latent_pairwise_dist_mean,latent_pairwise_dist_std,recon_final,recon_prev_window,recon_rel_change_pct,total_loss_final,converged,window,Series,Dataset
Pure-AE,37.95143246650696,0.03795143246650696,55.23974609375,1615430,0.001,1000,1000,0.5995916530994891,0.37183030357229296,0.13233517110347748,1.6576399156277033,45.69145202636719,1.0485587383241621,0.5220130044995596,0.39218393135040686,0.7179031546436965,28,0.5440333634978877,0.4456161904860567,0.42535512147572263,0.6953090770386277,20,0.5220934630001356,0.46053085041524744,0.4064166086844432,0.8201257146117171,0.8510753888853624,0.2045972,0.05151931196451187,0.6345371406491925,0.45963179297511086,0.9282917859311302,0.9355867811605516,0.5188122146027333,0.4872577488422394,0.7746928416435371,0.9319392835458409,0.7627634426210054,0.16946300420687951,0.6235928535461426,0.6033033132553101,0.9979071031418576,0.5985665685375474,0.1708625853061676,0.845686137676239,0.7624170184135437,0.8938916921615601,0.7168940901756287,0.5812797546386719,0.7990424036979675,0,3.621984744882916,1.1184998056066568,0.256238,0.25643,-0.075,0.256238,True,50,pure-ae,lung
Pure-Contr-AE,65.35725951194763,0.06535725951194764,67.9873046875,2421736,0.001,1000,1000,0.5344649810388522,0.3502224982557233,0.12944157421588898,1.623179646791962,43.53740310668945,1.3163232478082292,0.5529047730184178,0.3855939729283994,0.7265126622782381,34,0.5550038027416851,0.5293463184382953,0.4081493873615777,0.7097106001973278,20,0.5490687686657335,0.4062070047221807,0.4153454909508192,0.758555494194295,0.8387455753574645,0.21583407,0.06271760910749435,0.6047133913061898,0.4421146566465812,0.908674126116749,0.9271523982999392,0.5499108466168358,0.5343767404556274,0.7966949902047312,0.9179132622083441,0.7724537273170378,0.17543182380598862,0.6813693642616272,0.5953786969184875,0.9981191204576992,0.6125747513609506,0.3002898395061493,0.8009971380233765,0.6472135782241821,0.9357437491416931,0.6471467018127441,0.41888540983200073,0.8756163716316223,0,3.371647473473014,1.266393669726916,0.26972,0.269965,-0.091,5.265459,True,50,pure-ae,lung
DPMM-Base,43.031646728515625,0.04303164672851562,55.24755859375,1615430,0.001,1000,1000,0.26079326703356087,0.029695852160146863,0.32835808396339417,0.7531732684451111,681.5404663085938,6.254768764411404,0.613404126923662,0.5027052681067423,0.7688014483253955,25,0.6283036144519333,0.5339907949475179,0.5327250518478194,0.7501003735186131,23,0.6056054067713168,0.8158426594130092,0.7013673040706276,0.1678032049322094,0.38177223489144085,0.7441669,1.0,0.5166963508268217,0.6616874455787751,0.9449090120565531,0.9710680891664498,0.6108153281146048,0.36970674991607666,0.8034885736835286,0.9579885506115015,0.7763293839247857,0.12230635981192775,0.49185794591903687,0.6696517467498779,0.9921492345114397,0.5689913217480705,0.9390620589256287,0.3408477008342743,0.3117254078388214,0.38237833976745605,0.11651571840047836,0.09717272222042084,0.14621320366859436,0,0.8228777140769777,1.2877797731711447,0.280412,0.293523,-4.467,0.280412,False,50,dpmm,lung
DPMM-Contr,118.2015175819397,0.1182015175819397,64.39697265625,1619786,0.001,1000,1000,0.5178310664263613,0.3234406007555747,0.23720955848693848,1.2692866540696268,128.8794708251953,3.694395999000781,0.77159963979616,0.559018605573988,0.8196455316675748,47,0.7167545923459077,0.7345223572745235,0.5954110644731596,0.8084669144181276,41,0.7128001120552702,0.7003785398077514,0.5938555534492658,0.314887278491187,0.5543690798108416,0.51456565,0.19899144768714905,0.5408726128897614,0.43830826705426795,0.9609811778992107,0.9680222048746638,0.7700701806848171,0.7675173282623291,0.8049449583577573,0.9645016913869373,0.8726729235776193,0.13204157386785448,0.6808150410652161,0.6327393054962158,0.9945816597687843,0.6100443950495177,0.6719681024551392,0.9237340688705444,0.7259538173675537,1.1576619148254395,0.8742636442184448,0.5270089507102966,1.3401812314987183,0,3.8523845888510717,1.6380934907065479,0.307068,0.306767,0.098,13.957902,True,50,dpmm,lung
